BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201501,14,500,201501,14,900,1416695,553645,"MARYLAND",24,2015,"January","Winter Weather","Z",20,"CAROLINE","PHI","14-JAN-15 05:00:00","EST-5","14-JAN-15 09:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"An inverted surface trough emanating from a low pressure system that formed east of the North Carolina coastal waters brought a light wintry mix of snow, sleet and freezing rain to the lower Eastern Shore during the morning commute on the 14th.  The precipitation fell intermittently between 4 a.m. EST and 9 a.m. EST. Snow accumulations were generally less than half an inch and ice accumulations were less than one tenth of an inch.  But, untreated roadways and walkaways became slippery.  Representative snowfall included 0.2 of an inch in Easton (Talbot County) and 0.1 of an inch in Denton (Caroline County).  The precipitation was caused by a low pressure system that formed off the North Carolina coast during the early morning on the 14th. A surface trough extended north from the center. This low pressure system slowly moved offshore later in the day and the spotty precipitation ended by the late morning.","","CSV"
201501,5,1400,201501,5,2300,1416691,548143,"IOWA",19,2015,"January","Heavy Snow","Z",49,"MARSHALL","DMX","05-JAN-15 14:00:00","CST-6","05-JAN-15 23:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"Strong warm air advection took place across Iowa during the day on the 5th.  The airmass was quite cold with shallow Arctic air in place.  At the same time a weak surface front pushed southeast out of Nebraska into northern Missouri.  This was a fairly typical Alberta Clipper type weather system.  Snow began to fall heavily around mid day and lasted through the evening.  A band of heavy snow fell from northwest of Fort Dodge through Oskaloosa.  In the band, six to nearly 8 inches of snow fell in a 12 hour period.  The heaviest snow fell in Ankeny, where 7.8 inches was measured.  Around 7.5 inches fell in the Ames area.  There was little wind associated with the storm, however road conditions became quite slick.","","CSV"
201501,30,1800,201501,30,2300,1416952,554555,"NEW YORK",36,2015,"January","Strong Wind","Z",176,"NORTHERN QUEENS","OKX","30-JAN-15 18:00:00","EST-5","30-JAN-15 23:00:00","0","0","0","0","10.00K","0.00K","ASOS","31.00","MS",,,,,,,,,,,,,,,,,,,,"Low pressure deepened as it tracked to the northeast of the area, resulting in strong winds.","At LaGuardia Airport, a sustained wind of 36 mph was measured at 9:17 pm with gusts ranging from 40 to 50 mph.","CSV"
201501,31,100,201501,31,500,1416952,554556,"NEW YORK",36,2015,"January","Strong Wind","Z",78,"NORTHWEST SUFFOLK","OKX","31-JAN-15 01:00:00","EST-5","31-JAN-15 05:00:00","0","0","0","0","10.00K","0.00K","Mesonet","33.00","MS",,,,,,,,,,,,,,,,,,,,"Low pressure deepened as it tracked to the northeast of the area, resulting in strong winds.","The mesonet station at Eatons Neck reported a sustained wind of 38 mph at 3:35 am with gusts ranging from 40 to 50 mph.","CSV"
201501,31,500,201501,31,900,1416952,554558,"NEW YORK",36,2015,"January","Strong Wind","Z",80,"SOUTHWEST SUFFOLK","OKX","31-JAN-15 05:00:00","EST-5","31-JAN-15 09:00:00","0","0","0","0","10.00K","0.00K","ASOS","32.00","MS",,,,,,,,,,,,,,,,,,,,"Low pressure deepened as it tracked to the northeast of the area, resulting in strong winds.","At Islip MacArthur Airport, a sustained wind of 37 mph was measured at 7:53 am with gusts ranging from 40 to 50 mph.","CSV"
201501,31,600,201501,31,1100,1416952,554557,"NEW YORK",36,2015,"January","Strong Wind","Z",81,"SOUTHEAST SUFFOLK","OKX","31-JAN-15 06:00:00","EST-5","31-JAN-15 11:00:00","0","0","0","0","10.00K","0.00K","ASOS","32.00","MS",,,,,,,,,,,,,,,,,,,,"Low pressure deepened as it tracked to the northeast of the area, resulting in strong winds.","At Shirley Brookhaven Airport, a sustained wind of 37 mph was measured at 7:42 am.  At Westhampton Gabreski Airport, sustained winds were also measured at 37 mph at 10:08 am. Winds gusted from 40 to 50 mph.","CSV"
201501,27,1200,201501,28,400,1416953,559137,"NEW HAMPSHIRE",33,2015,"January","Winter Storm","Z",14,"COASTAL ROCKINGHAM","GYX","27-JAN-15 12:00:00","EST-5","28-JAN-15 04:00:00","0","0","0","0","0.00K","0.00K","Official NWS Observations",,,,,,,,,,,,,,,,,,,,,,"An area of low pressure developed off the Delmarva peninsula on Monday, January 26th,  and intensified rapidly as it moved slowly northward through the 27th.  Snow spread northward across the region Monday night and became heavy on Tuesday, the 27th.   Winds became strong during the day Tuesday leading to blizzard conditions at times along and inland from the coast.  The snow persisted into Tuesday night in many areas with blowing and drifting snow.   Along the coast, large waves combined with a storm surge produced coastal flooding and splash over.  In Hampton, the Tuesday morning tide was 1.43 feet above flood levels (see graph below), inundating many streets on the bay side of town.  ||Snowfall amounts ranged from 10 to more than 30 inches across much of the southeastern part of the state.  Elsewhere, amounts were generally 6 to 14 inches with some lower amounts in the Connecticut River Valley.","Once blizzard conditions subsided, snow and blowing snow continued into the early morning hours of the 28th.","CSV"
201501,5,2100,201501,6,700,1416928,555461,"INDIANA",18,2015,"January","Heavy Snow","Z",28,"WARREN","IND","05-JAN-15 21:00:00","EST-5","06-JAN-15 07:00:00","0","0","0","0",,"0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"An Alberta Clipper brought a quick round of snow to central Indiana during the evening of January 5 and the early morning hours of January 6. The snow combined with the cold temperatures caused roads to become slick and hazardous for the morning commute. Snowfall amounts were heaviest north of Indianapolis, quickly tapering off to less than an inch south of Indianapolis.","Snowfall accumulation of six inches was reported 2.2 miles northwest of Attica. No other information on impacts were received.","CSV"
201501,30,800,201501,31,1500,1416929,553919,"ARIZONA",4,2015,"January","Heavy Snow","Z",510,"WHITE MOUNTAINS OF GRAHAM AND GREENLEE COUNTIES","TWC","30-JAN-15 08:00:00","MST-7","31-JAN-15 15:00:00","0","0","0","0","0.00K","0.00K","SNOTEL",,,,,,,,,,,,,,,,,,,,,,"A winter storm impacted portions of the area on January 30th through January 31st resulting in heavy snow across the higher elevations of the White Mountains in Northern Greenlee County.","About 20 of snow fell in the higher elevations of the White Mountains including the Hannagan Meadow area.","CSV"
201501,17,1806,201501,17,2230,1416930,554047,"OREGON",41,2015,"January","High Wind","Z",1,"NORTHERN OREGON COAST","PQR","17-JAN-15 18:06:00","PST-8","17-JAN-15 22:30:00","0","0","0","0","0.00K","0.00K","Mesonet","52.00","MG",,,,,,,,,,,,,,,,,,,,"A frontal system accompanied by an upper jet resulted in a burst of gusty winds for the Northwest Oregon Coast, Coast range and Cascades.","Sustained winds at Garibaldi, Tillamook, and Pacific City measured 40 to 48 mph with gusts 58 to 60 mph. A National Weather Spotter in Tillamook witnessed these winds toss a large trampoline into a nearby tree.","CSV"
201501,17,2106,201501,17,2331,1416930,554049,"OREGON",41,2015,"January","High Wind","Z",3,"COAST RANGE OF NW OREGON","PQR","17-JAN-15 21:06:00","PST-8","17-JAN-15 23:31:00","0","0","0","0","0.00K","0.00K","Official NWS Observations","70.00","MG",,,,,,,,,,,,,,,,,,,,"A frontal system accompanied by an upper jet resulted in a burst of gusty winds for the Northwest Oregon Coast, Coast range and Cascades.","The weather station at Mount Hebo measured sustained winds of 49 mph with a peak gust of 81 mph, and sustained winds of 39 mph with a peak gust of 61 mph was measured at Tidewater.","CSV"
201501,17,1835,201501,18,412,1416930,554050,"OREGON",41,2015,"January","High Wind","Z",4,"CENTRAL COAST RANGE OF W OREGON","PQR","17-JAN-15 18:35:00","PST-8","18-JAN-15 04:12:00","0","0","0","0","0.00K","0.00K","Other Federal Agency","86.00","MG",,,,,,,,,,,,,,,,,,,,"A frontal system accompanied by an upper jet resulted in a burst of gusty winds for the Northwest Oregon Coast, Coast range and Cascades.","A peak gust of 99 mph was measured at Mary's Peak with sustained winds of 57 mph. The Rockhouse RAWS station recorded a peak gust of 65 mph.","CSV"
201501,8,900,201501,8,1200,1416704,548456,"SOUTH DAKOTA",46,2015,"January","High Wind","Z",26,"RAPID CITY","UNR","08-JAN-15 09:00:00","MST-7","08-JAN-15 12:00:00","0","0","0","0","0.00K","0.00K","Official NWS Observations","56.00","MG",,,,,,,,,,,,,,,,,,,,"Strong winds developed across the area behind a passing low pressure system. Northwest winds of 30 to 50 mph, with gusts to 75 mph, were recorded across the western South Dakota plains. The strong winds caused blowing and drifting of existing snow cover, reducing visibilities. A band of snow moved through Rapid City over the noon hour. The snow and strong winds created whiteout conditions for over an hour.","","CSV"
201501,8,1800,201501,8,2000,1416708,548534,"IOWA",19,2015,"January","Winter Weather","Z",51,"BENTON","DVN","08-JAN-15 18:00:00","CST-6","08-JAN-15 20:00:00","0","0","0","0","0.00K","0.00K","AWOS",,,,,,,,,,,,,,,,,,,,,,"Light snow fell north of Interstate 80 in Iowa and Illinois, totaling 1 to 2 inches. Early in the evening, an arctic cold front swept through from west to east, producing strong winds and a short period of convective snow showers. This combined to produce a period of blowing snow with visibility well under a mile, and near zero for brief times.","Blowing snow reduced visibility to under 1 mile, and near zero at times with brief snow showers and strong winds gusts to 40 mph.","CSV"
201501,7,1700,201501,8,1000,1416767,549567,"MASSACHUSETTS",25,2015,"January","Extreme Cold/Wind Chill","Z",25,"SOUTHERN BERKSHIRE","ALY","07-JAN-15 17:00:00","EST-5","08-JAN-15 10:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an arctic cold front, bitter cold air moved into western Massachusetts for the night of Wednesday, January 7th. Overnight lows were below zero in all areas, with the coldest temperatures of around -20 degrees within the high terrain of the Berkshires.||With strong northwesterly winds in place, this allowed for winds chill values to be as low as -35 degrees during the late night hours into the morning hours on Thursday, January 8th.  Many school districts delayed the start of school due to the extremely cold temperatures and low wind chill values.||Although temperatures remained frigid through the day, winds became light, allowing for wind chill values to improve by the late morning hours on Thursday, January 8th.","","CSV"
201501,29,2200,201501,30,2000,1416934,554062,"VERMONT",50,2015,"January","Winter Weather","Z",14,"WESTERN WINDHAM","ALY","29-JAN-15 22:00:00","EST-5","30-JAN-15 20:00:00","0","0","0","0",,,"Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A clipper system was approaching the region from the Great Lakes during the late evening of Thursday, January 29th. Initially, the air was rather dry at low levels which prevented much precipitation from occurring. Eventually, snow started over the area and continued intermittently at a light intensity through the overnight hours. ||On Friday, January 30th, the clipper system's cold front passed through the region, ushering in cold, westerly winds. As these winds upsloped the high terrain of the southern Green Mountains, it allowed for additional snowfall to occur through the entire day. The snow fell moderate at times between the late morning and afternoon hours. Snow began to end by the evening hours with 5 to 9 inches having fallen across the high terrain of southern Vermont..","","CSV"
201501,8,400,201501,8,1200,1416935,554097,"MICHIGAN",26,2015,"January","Cold/Wind Chill","Z",82,"LENAWEE","DTX","08-JAN-15 04:00:00","EST-5","08-JAN-15 12:00:00","0","0","0","0","0.00K","0.00K","ASOS",,,,,,,,,,,,,,,,,,,,,,"Strong high pressure tracking through the Ohio Valley allowed very cold temperatures to sneak across the Michigan border, with temperatures falling to around -5 F during the early morning hours of January 8th. Southwest winds stayed up in the 10 to 15 mph range, sending wind chills to around 25 below zero.","","CSV"
201501,24,2100,201501,25,500,1416948,554406,"IDAHO",16,2015,"January","Freezing Fog","Z",21,"LOWER SNAKE RIVER PLAIN","PIH","24-JAN-15 21:00:00","MST-7","25-JAN-15 05:00:00","0","0","0","0","10.00K","0.00K","Newspaper",,,,,,,,,,,,,,,,,,,,,,"Eleven single vehicle accidents occurred on interstate 15 between Fort Hall and Blackfoot on January 24th due to freezing fog and drizzle causing icy roadways to develop.","Eleven single vehicle accidents occurred on interstate 15 between Fort Hall and Blackfoot on January 24th due to freezing fog and drizzle causing icy roadways to develop.","CSV"
201501,24,355,201501,24,1140,1416937,554241,"WYOMING",56,2015,"January","High Wind","Z",106,"CENTRAL LARAMIE RANGE AND SOUTHWEST PLATTE COUNTY","CYS","24-JAN-15 03:55:00","MST-7","24-JAN-15 11:40:00","0","0","0","0","0.00K","0.00K","Department of Highways","60.00","MG",,,,,,,,,,,,,,,,,,,,"Very strong gap winds developed between Chugwater and Wheatland in southeast Wyoming.  West winds frequently gusted between 60 and 70 mph for several hours.","The WYDOT sensor at Bordeaux measured wind gusts of 58 mph or higher, with a peak gust of 69 mph at 24/0735 MST.","CSV"
201501,15,2315,201501,16,1550,1416938,554243,"WYOMING",56,2015,"January","High Wind","Z",106,"CENTRAL LARAMIE RANGE AND SOUTHWEST PLATTE COUNTY","CYS","15-JAN-15 23:15:00","MST-7","16-JAN-15 15:50:00","0","0","0","0","0.00K","0.00K","Department of Highways","35.00","MS",,,,,,,,,,,,,,,,,,,,"A large pressure gradient combined with very strong winds aloft produced high winds through the wind corridors of southeast Wyoming.  Frequent gusts of 60 to 70 mph were observed.","The WYDOT sensor at Bordeaux measured sustained winds of 40 mph or higher, with a peak gust of 66 mph at 16/1520 MST.","CSV"
201501,3,1800,201501,4,1100,1416951,554546,"MAINE",23,2015,"January","Heavy Snow","Z",7,"NORTHERN OXFORD","GYX","03-JAN-15 18:00:00","EST-5","04-JAN-15 11:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"Low pressure developing off the North Carolina coast on the morning of the 3rd moved north to the Gulf of Maine by the morning of the 4th, then into the Canadian Maritimes by the morning of the 5th.  The storm brought a moderate to heavy snowfall across Western Maine.  Snowfall amounts generally ranged from 3 to 6 inches along the coast and interior...to 4 to 8 inches across the foothills and mountains.","","CSV"
201501,16,1941,201501,16,2051,1416938,554244,"WYOMING",56,2015,"January","High Wind","Z",107,"EAST PLATTE COUNTY","CYS","16-JAN-15 19:41:00","MST-7","16-JAN-15 20:51:00","0","0","0","0","0.00K","0.00K","Department of Highways","35.00","MS",,,,,,,,,,,,,,,,,,,,"A large pressure gradient combined with very strong winds aloft produced high winds through the wind corridors of southeast Wyoming.  Frequent gusts of 60 to 70 mph were observed.","The WYDOT sensor at Coleman measured sustained winds of 40 mph or higher, with a peak gust of 60 mph at 16/1941 MST.","CSV"
201501,16,1300,201501,16,1400,1416938,554245,"WYOMING",56,2015,"January","High Wind","Z",110,"NORTH SNOWY RANGE FOOTHILLS","CYS","16-JAN-15 13:00:00","MST-7","16-JAN-15 14:00:00","0","0","0","0","0.00K","0.00K","Department of Highways","35.00","MS",,,,,,,,,,,,,,,,,,,,"A large pressure gradient combined with very strong winds aloft produced high winds through the wind corridors of southeast Wyoming.  Frequent gusts of 60 to 70 mph were observed.","The WYDOT sensor at Arlington East measured sustained winds of 40 mph or higher.","CSV"
201501,15,2326,201501,16,1351,1416938,554246,"WYOMING",56,2015,"January","High Wind","Z",110,"NORTH SNOWY RANGE FOOTHILLS","CYS","15-JAN-15 23:26:00","MST-7","16-JAN-15 13:51:00","0","0","0","0","0.00K","0.00K","Department of Highways","35.00","MS",,,,,,,,,,,,,,,,,,,,"A large pressure gradient combined with very strong winds aloft produced high winds through the wind corridors of southeast Wyoming.  Frequent gusts of 60 to 70 mph were observed.","The WYDOT sensor at Arlington measured sustained winds of 40 mph or higher.","CSV"
201501,16,1305,201501,16,1445,1416938,554247,"WYOMING",56,2015,"January","High Wind","Z",110,"NORTH SNOWY RANGE FOOTHILLS","CYS","16-JAN-15 13:05:00","MST-7","16-JAN-15 14:45:00","0","0","0","0","0.00K","0.00K","Department of Highways","59.00","MG",,,,,,,,,,,,,,,,,,,,"A large pressure gradient combined with very strong winds aloft produced high winds through the wind corridors of southeast Wyoming.  Frequent gusts of 60 to 70 mph were observed.","The WYDOT sensor at Cooper Cove measured wind gusts of 58 mph or higher, with a peak gust of 68 mph at 16/1350 MST.","CSV"
201501,7,1700,201501,8,1000,1416765,549561,"NEW YORK",36,2015,"January","Cold/Wind Chill","Z",59,"EASTERN GREENE","ALY","07-JAN-15 17:00:00","EST-5","08-JAN-15 10:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an arctic cold front, bitter cold air moved into the region for the night of Wednesday, January 7th. Overnight lows were below zero in most areas, with temperatures as low as -10 to -30 degrees over the Adirondacks and the Lake George and Saratoga Region.  ||With strong northwesterly winds in place, this allowed for winds chill values to be as low as -40 degrees during the late night hours into the morning hours on Thursday, January 8th. Due to the dangerously cold temperatures, many towns and cities opened shelters and warming stations for residents who needed a place to stay overnight. Many school districts also delayed the start of school due to the extremely cold temperatures and low wind chill values.||Although temperatures remained frigid through the day, winds became light, allowing for wind chill values to improve by the late morning hours on Thursday, January 8th.","","CSV"
201501,7,1700,201501,8,1000,1416765,549565,"NEW YORK",36,2015,"January","Cold/Wind Chill","Z",66,"EASTERN DUTCHESS","ALY","07-JAN-15 17:00:00","EST-5","08-JAN-15 10:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an arctic cold front, bitter cold air moved into the region for the night of Wednesday, January 7th. Overnight lows were below zero in most areas, with temperatures as low as -10 to -30 degrees over the Adirondacks and the Lake George and Saratoga Region.  ||With strong northwesterly winds in place, this allowed for winds chill values to be as low as -40 degrees during the late night hours into the morning hours on Thursday, January 8th. Due to the dangerously cold temperatures, many towns and cities opened shelters and warming stations for residents who needed a place to stay overnight. Many school districts also delayed the start of school due to the extremely cold temperatures and low wind chill values.||Although temperatures remained frigid through the day, winds became light, allowing for wind chill values to improve by the late morning hours on Thursday, January 8th.","","CSV"
201501,7,1700,201501,8,1000,1416766,549571,"CONNECTICUT",9,2015,"January","Cold/Wind Chill","Z",1,"NORTHERN LITCHFIELD","ALY","07-JAN-15 17:00:00","EST-5","08-JAN-15 10:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an arctic cold front, bitter cold air moved into Northwestern Connecticut for the night of Wednesday, January 7th. Overnight lows were between zero and -10 degrees, with the coldest temperatures across high terrain areas in northern parts of Litchfield County. ||With strong northwesterly winds in place, this allowed for winds chill values to be as low as -10 to -30 degrees during the late night hours into the morning hours on Thursday, January 8th.  Many school districts delayed the start of school due to the extremely cold temperatures and low wind chill values.||Although temperatures remained frigid through the day, winds became light, allowing for wind chill values to improve by the late morning hours on Thursday, January 8th.","","CSV"
201501,7,1700,201501,8,1000,1416766,549572,"CONNECTICUT",9,2015,"January","Cold/Wind Chill","Z",13,"SOUTHERN LITCHFIELD","ALY","07-JAN-15 17:00:00","EST-5","08-JAN-15 10:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an arctic cold front, bitter cold air moved into Northwestern Connecticut for the night of Wednesday, January 7th. Overnight lows were between zero and -10 degrees, with the coldest temperatures across high terrain areas in northern parts of Litchfield County. ||With strong northwesterly winds in place, this allowed for winds chill values to be as low as -10 to -30 degrees during the late night hours into the morning hours on Thursday, January 8th.  Many school districts delayed the start of school due to the extremely cold temperatures and low wind chill values.||Although temperatures remained frigid through the day, winds became light, allowing for wind chill values to improve by the late morning hours on Thursday, January 8th.","","CSV"
201501,7,1700,201501,8,1000,1416767,549566,"MASSACHUSETTS",25,2015,"January","Extreme Cold/Wind Chill","Z",1,"NORTHERN BERKSHIRE","ALY","07-JAN-15 17:00:00","EST-5","08-JAN-15 10:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an arctic cold front, bitter cold air moved into western Massachusetts for the night of Wednesday, January 7th. Overnight lows were below zero in all areas, with the coldest temperatures of around -20 degrees within the high terrain of the Berkshires.||With strong northwesterly winds in place, this allowed for winds chill values to be as low as -35 degrees during the late night hours into the morning hours on Thursday, January 8th.  Many school districts delayed the start of school due to the extremely cold temperatures and low wind chill values.||Although temperatures remained frigid through the day, winds became light, allowing for wind chill values to improve by the late morning hours on Thursday, January 8th.","","CSV"
201501,3,1500,201501,4,900,1416764,549536,"VERMONT",50,2015,"January","Winter Weather","Z",13,"BENNINGTON","ALY","03-JAN-15 15:00:00","EST-5","04-JAN-15 09:00:00","0","0","0","0",,,"Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"An area of low pressure impacted the region between the afternoon on Saturday, January 3rd and the morning of Sunday, January 4th. Precipitation associated with the storm's warm front initially began as snow across all of southern Vermont. However, as warmer air aloft moved into the area, the precipitation changed to sleet and freezing rain by the evening hours. ||As low pressure passed to the west over the Great Lakes, light precipitation continued through the overnight hours, mainly in the form of a plain light rain. A few spots within the higher elevations continued to see periods of freezing rain through the overnight hours. Precipitation tapered off to drizzle during the morning hours, with temperatures rising above freezing across the entire area. ||Mainly light accumulation of snow occurred, with about 1 to 5 inches in most locations. Light ice accretion from freezing rain of about a tenth to a quarter of an inch also occurred. The combination of snow and ice led to hazardous travel across much of the region.","","CSV"
201501,23,1800,201501,24,600,1416944,554354,"TENNESSEE",47,2015,"January","Winter Weather","Z",65,"WHITE","OHX","23-JAN-15 18:00:00","CST-6","24-JAN-15 06:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"Light snow overspread Middle Tennessee from late on January 23 into the early morning hours on January 24. Most locations received between one half inch and 1 inch of snow, but some areas reported up to 1 and a half inches of snow in north and northwest Middle Tennessee.","Snow amounts around 0.5 inches were reported across White County. 0.5 inches of snow was measured 9 miles north-northwest of Sparta.","CSV"
201501,23,1800,201501,24,600,1416944,554355,"TENNESSEE",47,2015,"January","Winter Weather","Z",93,"WAYNE","OHX","23-JAN-15 18:00:00","CST-6","24-JAN-15 06:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"Light snow overspread Middle Tennessee from late on January 23 into the early morning hours on January 24. Most locations received between one half inch and 1 inch of snow, but some areas reported up to 1 and a half inches of snow in north and northwest Middle Tennessee.","Snow amounts around 1.0 inch were reported across Wayne County. 1.0 inch of snow was measured 10 miles northeast of Waynesboro.","CSV"
201505,16,1706,201505,16,2255,95658,574619,"KANSAS",20,2015,"May","Flood","C",95,"KINGMAN","ICT","16-MAY-15 17:06:00","CST-6","16-MAY-15 22:55:00","0","0","0","0","0.00K","0.00K","Emergency Manager",,,"Heavy Rain",,,,,,,,,"2","S","NASHVILLE","1","SSE","NORWICH","37.4281","-98.4293","37.4402","-97.847","A strong wind event moved across portions of Greenwood and Chase counties causing some minor structural damage and wind gusts to near 60 mph.  The main story was the heavy rains that moved across the southern half of the state producing widespread minor flooding to virtually every county.","Reports of minor street flooding was noted at many low water crossings across the county.","CSV"
201501,30,1800,201501,31,1100,1416922,553888,"NEW YORK",36,2015,"January","Cold/Wind Chill","Z",48,"WESTERN SCHENECTADY","ALY","30-JAN-15 18:00:00","EST-5","31-JAN-15 11:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an Arctic cold front, very cold temperatures moved into the region from Canada for the overnight hours between Friday, January 30th and Saturday, January 31st.  Temperatures dropped to zero to 10 degrees below zero in many locations.  ||With gusty northwest winds in place, wind chill values dropped to 15 to 30 degrees below zero.  With these cold conditions in place, many cities and towns opened warming shelters.  ||With gusty winds diminishing during the day on Saturday, January 31st, wind chill values improved, although temperatures remained rather frigid through the day.","","CSV"
201501,31,152,201501,31,823,1416906,553078,"CALIFORNIA",6,2015,"January","Dense Fog","Z",89,"W CENTRAL S.J. VALLEY","HNX","31-JAN-15 01:52:00","PST-8","31-JAN-15 08:23:00","0","0","0","0","0.00K","0.00K","Law Enforcement",,,,,,,,,,,,,,,,,,,,,,"A storm system brought precipitation to central California on January 27, 2015, and was followed by an area of high pressure and stable conditions which led to dense fog development in the San Joaquin Valley each late night and morning on January 28-31. Widespread visibility below 1/4 mile occurred each day, with the visibility dropping below 500 feet in some areas. The dense fog led to airport delays in Fresno, numerous school bus delays each day, and numerous traffic accidents, two of which resulted in fatalities.","Areas visibility less than 500 feet.","CSV"
201501,24,400,201501,24,1700,1416916,553824,"CONNECTICUT",9,2015,"January","Winter Weather","Z",1,"NORTHERN LITCHFIELD","ALY","24-JAN-15 04:00:00","EST-5","24-JAN-15 17:00:00","0","0","0","0",,,"Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A rapidly developing area of low pressure moved from just off the mid-Atlantic coast towards southern New England on Saturday, January 24th, 2015. With the storm remaining far enough south of the region, it only brought a glancing blow to the area. Snowfall began during the early morning hours on Saturday, January 24th and diminished during the afternoon hours. During this time, about 3 to 7 inches of snow fell across Litchfield County, with the heaviest amounts in the far southeastern corner of the county.","","CSV"
201501,7,1700,201501,8,1000,1416765,549548,"NEW YORK",36,2015,"January","Extreme Cold/Wind Chill","Z",54,"EASTERN RENSSELAER","ALY","07-JAN-15 17:00:00","EST-5","08-JAN-15 10:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an arctic cold front, bitter cold air moved into the region for the night of Wednesday, January 7th. Overnight lows were below zero in most areas, with temperatures as low as -10 to -30 degrees over the Adirondacks and the Lake George and Saratoga Region.  ||With strong northwesterly winds in place, this allowed for winds chill values to be as low as -40 degrees during the late night hours into the morning hours on Thursday, January 8th. Due to the dangerously cold temperatures, many towns and cities opened shelters and warming stations for residents who needed a place to stay overnight. Many school districts also delayed the start of school due to the extremely cold temperatures and low wind chill values.||Although temperatures remained frigid through the day, winds became light, allowing for wind chill values to improve by the late morning hours on Thursday, January 8th.","","CSV"
201501,7,1700,201501,8,1000,1416765,549549,"NEW YORK",36,2015,"January","Extreme Cold/Wind Chill","Z",48,"WESTERN SCHENECTADY","ALY","07-JAN-15 17:00:00","EST-5","08-JAN-15 10:00:00","0","0","0","0",,,"Public",,,,,,,,,,,,,,,,,,,,,,"Behind an arctic cold front, bitter cold air moved into the region for the night of Wednesday, January 7th. Overnight lows were below zero in most areas, with temperatures as low as -10 to -30 degrees over the Adirondacks and the Lake George and Saratoga Region.  ||With strong northwesterly winds in place, this allowed for winds chill values to be as low as -40 degrees during the late night hours into the morning hours on Thursday, January 8th. Due to the dangerously cold temperatures, many towns and cities opened shelters and warming stations for residents who needed a place to stay overnight. Many school districts also delayed the start of school due to the extremely cold temperatures and low wind chill values.||Although temperatures remained frigid through the day, winds became light, allowing for wind chill values to improve by the late morning hours on Thursday, January 8th.","","CSV"
